student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,hobbies,skills.soft,family.siblings,family.income.father,family.income.mother,tech_skills,skills_soft,device_item_0.type,device_item_0.brand,device_item_0.year,device_item_1.type,device_item_1.brand,device_item_1.year,addr_city,addr_district,addr_postal
849,Steven Powell,20,Unknown,71.0,342-305-7171,West Brittanybury,angelacompton@hotmail.com,2025-03-14 00:00:00,Data Science,0.0,inactive,2.89,Unknown,188.0,2003-03-09 00:00:00,"reality, similar","able, blue",1,1298.0,1314.0,"python=4, excel=4, sql=3","able, blue",laptop,Dell,2024.0,phone,Xiaomi,2022.0,Unknown,Unknown,Unknown
852,Catherine Powell,18,Unknown,51.0,881-006-0039,Powellmouth,garywilson@gmail.com,2016-01-31 14:22:00,Other,91.0,inactive,15.5,average,0.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tashkent,South Andrewport district,100176
857,Julia Higgins,18,Unknown,54.0,276-434-2162,East Jennamouth,ali@gmail..com,1992-02-15 18:54:25,Data Science,108.0,active,3.46,good,0.0,1997-01-21 00:00:00,"create, kitchen","week, kitchen",3,469.0,1117.0,"python=2, excel=2, sql=4","week, kitchen",laptop,Dell,2020.0,phone,Xiaomi,2020.0,Unknown,Unknown,Unknown
858,Hailey Porter,20,Male,90.0,443-526-9877,Jacobfort,chenanthony@yahoo.com,2020-03-28 06:06:51,Other,69.0,inactive,15.5,average,134.0,1998-01-14 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tashkent,Heatherport district,100632
859,Kevin King,20,Female,88.0,152-553-1883,Garytown,meganobrien@brown-bartlett.org,2014-04-13 00:00:00,Python,90.0,pending,-2.0,good,0.0,2006-03-20 00:00:00,"build, task","expert, race",4,1404.0,1152.0,"python=1, excel=2, sql=5","expert, race",laptop,Lenovo,2018.0,phone,Xiaomi,2023.0,Unknown,Unknown,Unknown
867,Jessica Wilkinson,22,Female,51.0,707-785-1092,Clarkborough,sdixon@gmail.com,2025-11-08 00:00:00,Other,0.0,pending,3.46,average,59.0,2012-09-29 05:08:40,"agent, provide","phone, write",2,879.0,705.0,"python=4, excel=3, sql=1","phone, write",laptop,HP,2015.0,phone,Apple,2024.0,Unknown,Unknown,Unknown
869,Kelly Santos,19,Male,73.0,Yoq--,West Raymondville,christine60@yahoo.com,2009-12-10 00:00:00,Other,0.0,inactive,0.0,excellent,0.0,1986-10-02 11:14:00,"practice, week","to, dog",0,200.0,419.0,"python=1, excel=2, sql=2","to, dog",laptop,Dell,2020.0,phone,Apple,2021.0,Unknown,Unknown,Unknown
871,Sarah Juarez,19,Female,0.0,Yoq--,Anneshire,robersonrhonda@petersen.com,,Python,0.0,inactive,3.46,excellent,0.0,2005-05-29 14:10:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
874,Justin Smith,20,Unknown,51.0,Yoq--,East Anita,kevin23@hotmail.com,,Data Science,0.0,active,0.0,excellent,0.0,2013-12-02 23:13:25,"movie, guy","friend, gas",1,613.0,385.0,"python=4, excel=4, sql=1","friend, gas",laptop,HP,2023.0,phone,Apple,2019.0,Unknown,Unknown,Unknown
875,Karen Hall,20,Female,0.0,321-718-8171,Lake David,davidadams@yahoo.com,1982-10-31 00:00:00,Other,119.0,active,-2.0,average,0.0,Unknown,"economy, financial","fast, major",1,602.0,585.0,"python=1, excel=2, sql=4","fast, major",laptop,Dell,2018.0,phone,Samsung,2018.0,Unknown,Unknown,Unknown
877,Haley Fowler,20,Female,51.0,826-225-9854,Charleschester,alexkent@travis.com,,Other,0.0,active,2.52,Unknown,195.0,1973-05-24 00:00:00,"focus, economic","including, girl",0,1335.0,616.0,"python=2, excel=1, sql=2","including, girl",laptop,Lenovo,2022.0,phone,Apple,2021.0,Unknown,Unknown,Unknown
879,Yesenia Nguyen,19,Female,77.0,141-936-4895,Tylermouth,williamscarolyn@gmail.com,2011-08-22 00:00:00,Python,0.0,active,3.46,average,0.0,2005-04-02 13:45:11,"reach, direction","among, fear",4,547.0,1382.0,"python=3, excel=3, sql=2","among, fear",laptop,Dell,2017.0,phone,Xiaomi,2023.0,Unknown,Unknown,Unknown
881,Jasmine Wilcox,21,Unknown,0.0,188-611-9575,Claytonchester,kelsey14@yahoo.com,1970-02-05 00:00:00,Data Science,94.0,active,3.46,Unknown,0.0,2012-05-28 22:15:05,"wonder, camera","will, success",2,1159.0,697.0,"python=3, excel=2, sql=4","will, success",laptop,Lenovo,2021.0,phone,Xiaomi,2019.0,Unknown,Unknown,Unknown
883,Curtis Cox,20,Female,92.0,436-463-5172,Johnbury,shawna25@hotmail.com,1993-10-25 00:00:00,Python,0.0,active,3.46,excellent,0.0,1999-03-24 00:00:00,"establish, assume","family, religious",4,251.0,353.0,"python=3, excel=1, sql=1","family, religious",laptop,Lenovo,2022.0,phone,Xiaomi,2021.0,Unknown,Unknown,Unknown
885,Mark Mccall,19,Unknown,51.0,Yoq--,Millerhaven,qvincent@gmail.com,2008-03-27 08:42:00,Other,0.0,active,0.0,excellent,83.0,2006-07-01 09:24:00,"something, not","bring, customer",0,1484.0,846.0,"python=3, excel=4, sql=4","bring, customer",laptop,HP,2021.0,phone,Apple,2024.0,Unknown,Unknown,Unknown
887,Danielle Baker,21,Unknown,97.0,346-021-3140,Port Joshuabury,campbellcharles@hogan-gilmore.com,2011-03-18 20:14:00,Other,0.0,pending,3.46,Unknown,0.0,1978-02-14 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
889,Christina Harris,20,Female,63.0,Yoq--,North Thomasmouth,ali@gmail..com,1974-05-27 00:00:00,Other,0.0,inactive,3.46,good,0.0,1970-10-10 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tashkent,Jonathanshire district,100993
893,William Kennedy,20,Female,72.0,599-013-6858,Hollymouth,qmurphy@case-pham.com,2007-01-08 00:00:00,Other,0.0,active,3.46,excellent,0.0,2008-03-04 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tashkent,Erinport district,100647
894,Mrs. Kristy Payne,20,Unknown,61.0,738-963-8793,New Caseyside,adamskyle@hotmail.com,2011-04-07 15:53:00,Other,0.0,active,3.46,average,87.0,2011-11-21 00:00:00,"wife, his","out, player",3,658.0,918.0,"python=3, excel=3, sql=2","out, player",laptop,HP,2018.0,phone,Xiaomi,2023.0,Tashkent,Penaborough district,100472
895,Brandon Miles,20,Female,88.0,Yoq--,North Laurastad,amanda90@gmail.com,2023-11-19 00:00:00,Other,83.0,active,0.0,Unknown,0.0,1999-06-21 18:00:39,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
896,Melissa Cortez,21,Female,68.0,521-794-9150,Port Melissaburgh,joe35@lopez-anderson.com,1988-03-31 00:00:00,Python,103.0,inactive,0.0,average,0.0,1990-06-17 00:00:00,"film, again","back, pick",5,1202.0,568.0,"python=5, excel=3, sql=1","back, pick",laptop,HP,2017.0,phone,Apple,2018.0,Unknown,Unknown,Unknown
898,Alejandro Pierce,20,Male,63.0,660-798-4278,North Jennifer,kathleen51@fowler.info,1975-12-06 00:00:00,Other,0.0,active,15.5,excellent,0.0,1994-09-23 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tashkent,West Madisonberg district,100586
900,Michael Guerra,18,Female,51.0,933-792-0750,New Ryanfort,ali@gmail..com,1990-09-27 11:36:38,Other,118.0,inactive,3.46,average,167.0,2003-05-09 19:54:57,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
904,Kevin Aguirre,21,Female,51.0,959-668-8387,Port Donald,zking@ramirez-rodriguez.biz,1970-05-18 13:55:42,Data Science,0.0,pending,3.46,Unknown,0.0,1993-10-03 14:58:46,"thus, leader","save, debate",1,840.0,649.0,"python=5, excel=4, sql=3","save, debate",laptop,Lenovo,2017.0,phone,Samsung,2022.0,Unknown,Unknown,Unknown
905,Michael Garcia,20,Male,61.0,Yoq--,Sallyland,april16@hernandez.com,2020-07-22 00:00:00,Python,0.0,inactive,15.5,good,0.0,2001-10-03 00:00:00,"keep, speak","per, short",2,361.0,1225.0,"python=5, excel=1, sql=4","per, short",laptop,HP,2015.0,phone,Samsung,2021.0,Unknown,Unknown,Unknown
906,Vicki Cardenas,20,Female,0.0,Yoq--,Daisyton,jason39@yahoo.com,2012-01-05 00:00:00,Other,0.0,inactive,15.5,average,0.0,Unknown,"task, hand","tell, PM",4,1442.0,906.0,"python=4, excel=1, sql=3","tell, PM",laptop,Dell,2022.0,phone,Apple,2023.0,Unknown,Unknown,Unknown
911,Rebecca Wise,21,Male,51.0,140-612-2237,Fosterchester,austinevans@levy.com,1987-08-03 00:00:00,Other,0.0,pending,0.0,average,0.0,2013-10-31 05:19:00,"talk, network","sea, according",4,1125.0,1023.0,"python=2, excel=4, sql=3","sea, according",laptop,Lenovo,2022.0,phone,Apple,2021.0,Unknown,Unknown,Unknown
916,Jay Wright,20,Female,70.0,115-181-7946,Andreston,ali@gmail..com,2011-12-01 00:00:00,Other,118.0,pending,0.0,good,0.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
917,Heather Johnson,18,Male,71.0,590-942-5745,Jonathanhaven,carlsondakota@gmail.com,,Python,65.0,active,3.82,average,84.0,1971-11-09 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tashkent,Conleyside district,100363
919,Christopher Henry,20,Male,78.0,Yoq--,Lake Darlenemouth,donnahoward@murray.com,1975-07-14 00:00:00,Other,0.0,active,0.0,excellent,0.0,Unknown,"hear, adult","action, whole",4,433.0,1049.0,"python=5, excel=4, sql=3","action, whole",laptop,Lenovo,2017.0,phone,Xiaomi,2018.0,Unknown,Unknown,Unknown
921,Angela Moore,20,Female,87.0,Yoq--,South Crystalmouth,samanthabray@martinez-jones.com,1984-10-15 00:00:00,Python,107.0,inactive,0.0,excellent,0.0,1992-12-07 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
923,Brittany Walton,20,Female,51.0,Yoq--,Victoriabury,austinlewis@jackson.net,2020-09-21 00:00:00,Data Science,113.0,inactive,0.0,excellent,50.0,2002-02-26 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
930,Joshua Graham,19,Unknown,63.0,Yoq--,Ramosfort,kathryn35@yahoo.com,1975-10-12 10:00:00,Other,100.0,active,-2.0,average,234.0,Unknown,"any, learn","bag, serve",0,1174.0,1077.0,"python=5, excel=4, sql=2","bag, serve",laptop,HP,2024.0,phone,Samsung,2018.0,Unknown,Unknown,Unknown
937,Tara Randolph,20,Female,71.0,Yoq--,New Timothyville,icummings@pierce.info,2019-09-30 10:22:00,Data Science,83.0,inactive,3.46,excellent,0.0,1995-05-24 06:26:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
941,Philip Miller,19,Female,51.0,Yoq--,West Craigfurt,sarahrichardson@hotmail.com,2010-11-20 00:00:00,Data Science,0.0,inactive,3.46,Unknown,0.0,2016-01-31 15:58:00,"oil, research","project, cell",4,1361.0,488.0,"python=1, excel=2, sql=2","project, cell",laptop,HP,2024.0,phone,Samsung,2020.0,Unknown,Unknown,Unknown
942,Ann Wong,20,Female,51.0,Yoq--,Lake Kenneth,ali@gmail..com,1970-02-01 00:00:00,Other,0.0,pending,1.64,average,120.0,2007-04-22 00:00:00,"possible, eight","simply, fire",4,724.0,659.0,"python=5, excel=4, sql=2","simply, fire",laptop,Dell,2016.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
943,Rita Grimes,20,Female,58.0,Yoq--,Sydneyborough,ali@gmail..com,1986-02-18 00:00:00,Other,0.0,inactive,3.46,Unknown,187.0,1998-03-29 00:00:00,"computer, technology","organization, finish",4,1485.0,1227.0,"python=5, excel=1, sql=2","organization, finish",laptop,Lenovo,2016.0,phone,Samsung,2022.0,Unknown,Unknown,Unknown
951,Robert Poole,20,Female,0.0,078-106-8230,West Lucas,ali@gmail..com,2010-06-23 00:00:00,Data Science,0.0,inactive,0.0,Unknown,0.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
953,Sheila Hansen,20,Male,85.0,Yoq--,Estesmouth,nsummers@wood.net,1989-12-21 21:59:49,Other,0.0,inactive,15.5,good,0.0,2013-08-12 20:32:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
956,Ashley Scott,19,Female,81.0,180-375-2691,Darrellmouth,thomas01@yahoo.com,2012-08-26 00:00:00,Data Science,0.0,pending,3.46,average,0.0,2021-04-02 00:00:00,"again, plan","experience, develop",2,1417.0,558.0,"python=1, excel=5, sql=2","experience, develop",laptop,Lenovo,2018.0,phone,Xiaomi,2022.0,Unknown,Unknown,Unknown
959,Jasmine Miller,20,Unknown,70.0,Yoq--,Lisaburgh,sarah07@gmail.com,2010-06-22 00:00:00,Data Science,0.0,inactive,3.46,excellent,173.0,1978-08-07 07:15:00,"able, operation","after, thing",0,500.0,1493.0,"python=3, excel=2, sql=5","after, thing",laptop,HP,2023.0,phone,Apple,2024.0,Unknown,Unknown,Unknown
960,Valerie Cervantes,18,Female,0.0,Yoq--,Hansenport,osullivan@yahoo.com,2014-03-07 00:00:00,Data Science,0.0,active,1.41,excellent,0.0,1991-09-27 00:00:00,"artist, give","conference, probably",0,1179.0,773.0,"python=2, excel=2, sql=2","conference, probably",laptop,HP,2018.0,phone,Samsung,2022.0,Tashkent,Moniquefurt district,100111
963,Steven Knight,22,Female,51.0,454-199-9513,North Samantha,smithjoseph@gmail.com,2018-03-28 00:00:00,Other,0.0,pending,1.35,excellent,0.0,2017-05-23 00:00:00,"technology, long","happen, activity",2,1418.0,825.0,"python=1, excel=3, sql=5","happen, activity",laptop,Dell,2022.0,phone,Samsung,2018.0,Unknown,Unknown,Unknown
969,Juan Johnson,21,Female,51.0,044-983-9164,Mcleanchester,tiffany97@underwood.com,2025-02-10 00:00:00,Other,89.0,inactive,0.0,Unknown,0.0,2001-04-27 00:00:00,"country, main","police, either",5,252.0,626.0,"python=5, excel=4, sql=2","police, either",laptop,Lenovo,2021.0,phone,Apple,2018.0,Unknown,Unknown,Unknown
972,Patty Cortez,19,Female,0.0,001-087-4669,Stephanieberg,jongarcia@yahoo.com,2013-12-10 00:00:00,Data Science,0.0,active,15.5,Unknown,0.0,2007-06-19 04:46:47,"something, grow","another, sing",1,1487.0,547.0,"python=4, excel=2, sql=4","another, sing",laptop,HP,2023.0,phone,Apple,2024.0,Unknown,Unknown,Unknown
980,John Reed,18,Male,56.0,Yoq--,Cookstad,bryan28@stephenson.com,2017-09-21 00:00:00,Other,90.0,inactive,15.5,average,231.0,2016-01-28 00:00:00,"career, term","appear, body",2,1487.0,1460.0,"python=5, excel=1, sql=5","appear, body",laptop,Dell,2019.0,phone,Apple,2020.0,Unknown,Unknown,Unknown
983,Heather Morton,21,Female,51.0,Yoq--,East Blakeburgh,ashleyhardy@hotmail.com,1983-12-16 00:00:00,Other,0.0,pending,0.0,Unknown,0.0,1978-10-14 00:00:00,"beat, order","crime, need",3,1163.0,833.0,"python=2, excel=5, sql=1","crime, need",laptop,Lenovo,2023.0,phone,Samsung,2021.0,Unknown,Unknown,Unknown
984,Thomas Camacho,20,Female,63.0,183-501-0337,East Apriltown,kristina81@barr-morgan.biz,2012-05-13 00:00:00,Data Science,79.0,pending,3.46,excellent,0.0,1980-11-17 00:00:00,"create, degree","mother, late",4,588.0,1100.0,"python=2, excel=5, sql=2","mother, late",laptop,HP,2016.0,phone,Apple,2022.0,Unknown,Unknown,Unknown
996,Gary Sawyer,22,Female,0.0,Yoq--,Gabriellefurt,amy97@woodard.net,1992-11-13 00:00:00,Data Science,0.0,inactive,0.0,excellent,0.0,2007-10-14 18:53:00,"collection, his","increase, everything",5,1382.0,1335.0,"python=3, excel=5, sql=1","increase, everything",laptop,Dell,2017.0,phone,Xiaomi,2019.0,Tashkent,Laurenhaven district,100254
997,Scott Clark,20,Unknown,0.0,001-205-0658,Rogerborough,katiepage@hensley.com,2024-10-05 00:00:00,Data Science,0.0,pending,3.46,Unknown,143.0,2021-06-21 07:46:27,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
999,Brittany Barrett,21,Female,86.0,001-663-1181,Port Rachael,richardgreen@shannon-jenkins.info,,Data Science,0.0,active,3.06,average,0.0,2015-05-24 00:00:00,"game, total","present, cup",3,541.0,571.0,"python=2, excel=2, sql=1","present, cup",laptop,Dell,2022.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
